,status,id,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,name_income_type,name_education_type,name_family_status,name_housing_type,days_birth,days_employed,flag_mobil,flag_work_phone,flag_phone,flag_email,occupation_type,cnt_fam_members
4934,0,5053560,m,y,y,1,193500.0,working,secondary_/_secondary_special,married,house_/_apartment,-10439,-2250,1,1,0,0,core_staff,3.0
10911,0,5114117,f,n,n,0,126000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-23751,365243,1,0,0,0,,2.0
6481,0,5066547,f,n,y,0,135000.0,pensioner,higher_education,married,house_/_apartment,-23640,365243,1,0,1,1,,2.0
7335,0,5069218,f,y,y,0,256500.0,commercial_associate,higher_education,single_/_not_married,house_/_apartment,-11210,-1724,1,1,0,0,accountants,2.0
14386,0,5148624,f,n,y,0,99000.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-22829,365243,1,0,0,0,,1.0
5927,0,5061959,f,n,n,0,90000.0,state_servant,higher_education,married,rented_apartment,-15859,-1536,1,0,0,0,core_staff,2.0
2599,0,5029691,f,y,y,0,270000.0,commercial_associate,higher_education,married,house_/_apartment,-19960,-5679,1,0,0,0,accountants,2.0
1918,0,5024798,f,n,y,0,157500.0,working,higher_education,single_/_not_married,house_/_apartment,-11956,-307,1,0,0,0,high_skill_tech_staff,1.0
10938,0,5114232,m,y,n,0,225000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18672,-2477,1,1,1,0,laborers,2.0
10186,0,5105706,f,y,n,0,225000.0,working,secondary_/_secondary_special,married,municipal_apartment,-12155,-667,1,0,0,0,laborers,2.0
5851,0,5061767,m,n,y,0,225000.0,commercial_associate,higher_education,married,house_/_apartment,-22085,-2785,1,0,0,0,security_staff,2.0
10236,0,5105858,f,n,n,0,270000.0,working,secondary_/_secondary_special,separated,house_/_apartment,-16207,-515,1,0,1,0,,1.0
10243,0,5105891,m,n,n,0,306000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18635,-8643,1,0,0,0,managers,2.0
8967,0,5094917,f,y,y,0,135000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-12175,-1463,1,1,0,0,core_staff,2.0
14908,0,5150358,f,n,y,0,175500.0,commercial_associate,higher_education,married,house_/_apartment,-15248,-2227,1,1,1,0,managers,2.0
12502,0,5125892,f,y,y,0,112500.0,working,higher_education,married,house_/_apartment,-18531,-925,1,0,1,0,high_skill_tech_staff,2.0
12861,0,5132776,m,n,y,2,135000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-12418,-226,1,1,1,0,laborers,4.0
5995,0,5062145,m,n,y,1,360000.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-12612,-2877,1,0,1,0,,3.0
10937,0,5114231,m,y,n,0,225000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18672,-2477,1,1,1,0,laborers,2.0
9130,0,5095544,m,y,n,0,360000.0,commercial_associate,higher_education,married,house_/_apartment,-14369,-4633,1,0,1,0,managers,2.0
10269,0,5105981,m,n,n,0,225000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-15108,-211,1,1,1,0,drivers,2.0
11326,0,5116134,f,n,y,2,337500.0,state_servant,higher_education,married,house_/_apartment,-15648,-4157,1,1,0,1,managers,4.0
9897,0,5104945,f,n,y,3,67500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-16694,-412,1,1,1,0,sales_staff,5.0
8068,0,5089703,m,n,n,0,157500.0,commercial_associate,secondary_/_secondary_special,civil_marriage,municipal_apartment,-14697,-2470,1,1,0,0,security_staff,2.0
10684,0,5113455,f,n,y,1,126000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-18140,-4119,1,0,0,0,laborers,3.0
2396,0,5029107,m,y,n,1,315000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-13230,-3643,1,0,0,1,high_skill_tech_staff,3.0
8796,0,5092079,m,y,n,1,207000.0,state_servant,secondary_/_secondary_special,married,with_parents,-15302,-1235,1,0,0,0,,3.0
7967,0,5089421,f,y,n,0,112500.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-21842,-3869,1,0,0,0,high_skill_tech_staff,2.0
12992,0,5135744,m,n,y,2,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-11964,-4280,1,0,0,0,laborers,4.0
2256,0,5028732,m,n,y,0,360000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-12483,-4039,1,0,0,0,managers,2.0
1028,0,5022117,m,n,y,0,315000.0,working,secondary_/_secondary_special,married,house_/_apartment,-19686,-1131,1,0,0,0,laborers,2.0
7141,0,5068592,f,n,y,1,157500.0,commercial_associate,higher_education,married,house_/_apartment,-13673,-2667,1,0,0,0,core_staff,3.0
117,0,5009270,m,n,n,0,180000.0,commercial_associate,secondary_/_secondary_special,married,municipal_apartment,-14781,-2443,1,0,1,0,laborers,2.0
361,0,5009970,f,y,y,0,180000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-20644,-3873,1,0,0,0,medicine_staff,2.0
8070,0,5089710,m,n,n,0,130500.0,working,secondary_/_secondary_special,single_/_not_married,with_parents,-11873,-3504,1,0,0,0,laborers,1.0
12959,0,5135623,f,n,y,0,112500.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-15867,-2088,1,0,0,0,sales_staff,2.0
656,0,5010900,m,y,y,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-22720,-860,1,0,1,1,low-skill_laborers,2.0
9519,0,5096905,f,n,y,0,157500.0,commercial_associate,secondary_/_secondary_special,separated,house_/_apartment,-17040,-1222,1,1,0,0,sales_staff,1.0
5384,0,5056082,f,n,n,1,180000.0,working,higher_education,married,house_/_apartment,-11630,-3769,1,0,0,0,laborers,3.0
3362,0,5041365,f,n,n,0,315000.0,commercial_associate,higher_education,civil_marriage,with_parents,-14679,-1282,1,0,0,0,managers,2.0
3131,0,5037301,f,n,y,0,135000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-19301,-4821,1,1,1,0,managers,2.0
4610,0,5051203,m,y,n,1,135000.0,working,incomplete_higher,married,house_/_apartment,-13524,-1293,1,0,1,0,,3.0
7062,0,5068299,f,n,y,0,121500.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-19644,-536,1,1,0,0,managers,2.0
2968,0,5036727,f,n,y,0,94500.0,pensioner,higher_education,single_/_not_married,house_/_apartment,-20889,365243,1,0,0,0,,1.0
11472,0,5116548,f,n,n,0,135000.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-21312,365243,1,0,0,0,,2.0
1807,0,5024486,f,n,y,0,225000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-20302,-10259,1,0,0,0,medicine_staff,1.0
8534,0,5091241,f,y,n,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-16279,-1478,1,0,0,0,medicine_staff,2.0
12085,0,5118254,m,y,n,1,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-14116,-6032,1,1,1,0,laborers,3.0
555,0,5010579,m,y,y,1,247500.0,working,secondary_/_secondary_special,married,house_/_apartment,-11320,-1591,1,0,0,1,drivers,3.0
5524,0,5061078,m,y,n,0,157500.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-14926,-3242,1,1,0,0,,2.0
7107,0,5068481,m,y,n,1,229500.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-21665,-4342,1,0,0,0,managers,3.0
8278,0,5090408,f,n,n,0,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-14964,-1524,1,1,0,0,laborers,2.0
278,0,5009724,f,n,n,0,135000.0,working,higher_education,married,house_/_apartment,-9887,-2474,1,0,1,0,sales_staff,2.0
7923,0,5089270,f,n,n,0,72000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-18799,-1466,1,1,0,0,cleaning_staff,1.0
5857,0,5061780,f,n,y,0,157500.0,pensioner,secondary_/_secondary_special,separated,house_/_apartment,-21049,365243,1,0,0,0,,1.0
12516,0,5125945,f,n,y,0,135000.0,working,secondary_/_secondary_special,married,rented_apartment,-14559,-2599,1,0,0,0,laborers,2.0
7845,0,5089030,f,n,n,0,171000.0,working,secondary_/_secondary_special,married,house_/_apartment,-17508,-1648,1,0,0,0,laborers,2.0
8364,0,5090697,f,n,y,1,247500.0,commercial_associate,incomplete_higher,married,house_/_apartment,-10916,-921,1,0,0,0,accountants,3.0
10577,0,5113130,f,y,y,0,315000.0,commercial_associate,higher_education,married,house_/_apartment,-12883,-3627,1,0,0,0,managers,2.0
11955,0,5117901,f,n,n,0,76500.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-23885,365243,1,0,0,0,,1.0
8106,0,5089844,f,n,y,1,225000.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-16505,-1862,1,0,1,1,core_staff,3.0
10932,1,5114216,m,y,n,2,225000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-14136,-2628,1,1,0,0,managers,4.0
10227,0,5105816,f,n,y,0,45000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22072,365243,1,0,1,0,,2.0
6670,0,5067201,m,n,n,1,405000.0,working,secondary_/_secondary_special,married,with_parents,-12675,-1328,1,0,0,0,drivers,3.0
5195,0,5054265,m,y,n,2,427500.0,commercial_associate,higher_education,married,house_/_apartment,-14561,-4745,1,0,1,0,,4.0
13115,0,5136941,f,n,n,1,202500.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-12910,-1661,1,1,0,0,high_skill_tech_staff,3.0
1229,0,5022753,f,n,n,1,202500.0,commercial_associate,secondary_/_secondary_special,separated,house_/_apartment,-10800,-3166,1,0,0,0,sales_staff,2.0
14054,0,5143581,m,y,n,0,157500.0,working,incomplete_higher,married,with_parents,-9124,-960,1,1,0,0,drivers,2.0
1125,0,5022411,f,n,y,0,153000.0,pensioner,higher_education,married,house_/_apartment,-21899,365243,1,0,1,0,,2.0
11384,0,5116293,m,y,y,2,126000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16468,-3304,1,1,1,0,drivers,4.0
3073,0,5037109,m,n,n,0,202500.0,working,secondary_/_secondary_special,married,municipal_apartment,-18281,-3596,1,0,0,0,laborers,2.0
12613,0,5126241,f,n,n,0,216000.0,working,secondary_/_secondary_special,separated,house_/_apartment,-20062,-561,1,1,0,0,cleaning_staff,1.0
4347,0,5048367,f,n,n,0,108000.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-22182,365243,1,0,0,0,,1.0
12790,0,5126733,m,n,y,0,229500.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-16481,-1292,1,1,1,0,drivers,1.0
974,0,5021933,f,n,y,0,67500.0,pensioner,higher_education,married,house_/_apartment,-22212,365243,1,0,0,0,,2.0
12757,0,5126641,f,y,y,0,270000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-17486,365243,1,0,0,0,,2.0
5277,0,5054509,f,n,y,0,243000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22702,365243,1,0,0,0,,2.0
1593,0,5023906,f,n,y,0,99000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22657,365243,1,0,1,0,,2.0
1855,0,5024582,f,y,y,2,315000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-12348,-1220,1,0,0,0,managers,4.0
7176,0,5068713,f,n,n,0,157500.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-15454,-354,1,0,0,0,laborers,2.0
6377,0,5065651,m,y,n,1,202500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-14749,-2946,1,1,1,0,drivers,3.0
14119,0,5145837,f,n,y,0,112500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-21768,365243,1,0,1,0,,2.0
10898,0,5114085,f,n,n,1,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16118,-1959,1,0,1,0,,3.0
196,0,5009515,f,n,n,0,157500.0,working,incomplete_higher,married,house_/_apartment,-16888,-2687,1,0,0,0,core_staff,2.0
9564,0,5097068,m,y,y,1,270000.0,commercial_associate,higher_education,married,house_/_apartment,-16282,-2042,1,0,1,0,managers,3.0
4586,0,5051130,f,n,n,0,450000.0,commercial_associate,higher_education,single_/_not_married,house_/_apartment,-10139,-136,1,0,0,0,core_staff,1.0
3351,0,5041331,f,n,y,0,135000.0,pensioner,secondary_/_secondary_special,separated,house_/_apartment,-20752,365243,1,0,0,0,,1.0
2490,0,5029357,m,y,y,2,360000.0,working,secondary_/_secondary_special,married,house_/_apartment,-13465,-839,1,0,1,0,managers,4.0
3429,0,5041550,f,y,y,0,247500.0,working,higher_education,married,house_/_apartment,-11961,-2224,1,1,0,0,accountants,2.0
1419,0,5023373,f,n,y,2,157500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-17004,-1117,1,1,0,0,private_service_staff,4.0
8979,0,5094948,f,n,y,0,112500.0,pensioner,higher_education,single_/_not_married,house_/_apartment,-21775,365243,1,0,0,0,,1.0
673,0,5010948,f,y,y,1,270000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-13768,-2565,1,0,0,0,managers,3.0
12358,0,5125474,f,y,y,0,207000.0,working,secondary_/_secondary_special,married,house_/_apartment,-13130,-3117,1,0,1,0,private_service_staff,2.0
7700,0,5085946,f,n,y,0,261000.0,commercial_associate,secondary_/_secondary_special,separated,house_/_apartment,-19758,-1842,1,0,1,0,high_skill_tech_staff,1.0
13547,0,5142194,f,n,n,0,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-10957,-1214,1,0,0,0,cooking_staff,2.0
12684,0,5126435,f,n,n,0,112500.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-22120,365243,1,0,0,0,,1.0
6541,0,5066811,f,y,n,1,360000.0,working,higher_education,widow,house_/_apartment,-16480,-4023,1,0,0,1,managers,2.0
9184,0,5095774,f,n,n,0,139500.0,commercial_associate,higher_education,single_/_not_married,house_/_apartment,-8943,-158,1,0,1,0,sales_staff,1.0
14147,0,5145900,f,n,y,0,193500.0,working,higher_education,married,house_/_apartment,-21029,-7280,1,0,0,0,high_skill_tech_staff,2.0
1172,0,5022557,f,n,y,0,112500.0,working,higher_education,civil_marriage,house_/_apartment,-11234,-2531,1,0,1,1,sales_staff,2.0
267,0,5009689,f,n,n,0,153000.0,pensioner,secondary_/_secondary_special,separated,house_/_apartment,-23299,365243,1,0,1,0,,1.0
3223,0,5038775,f,n,y,0,81000.0,state_servant,higher_education,widow,house_/_apartment,-19439,-6712,1,0,0,0,high_skill_tech_staff,1.0
4584,0,5051125,f,n,n,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-8929,-682,1,0,0,0,core_staff,2.0
6105,0,5062363,f,y,y,0,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-10564,-897,1,1,1,0,core_staff,2.0
7887,0,5089166,f,y,n,0,148500.0,commercial_associate,higher_education,married,house_/_apartment,-12655,-2043,1,1,0,0,high_skill_tech_staff,2.0
14222,0,5146189,m,n,y,0,270000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-17047,365243,1,0,0,0,,2.0
14825,0,5149963,f,n,y,0,180000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-14279,-2939,1,0,0,0,sales_staff,1.0
13491,0,5140061,f,n,n,0,225000.0,commercial_associate,higher_education,married,house_/_apartment,-18852,-7037,1,0,0,0,,2.0
4399,0,5048560,f,n,y,0,126000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-15927,-1039,1,0,0,0,private_service_staff,1.0
7489,0,5078889,f,y,y,0,148500.0,commercial_associate,secondary_/_secondary_special,married,office_apartment,-17107,-2277,1,0,0,0,core_staff,2.0
5078,0,5053928,f,n,n,0,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18307,-8794,1,1,1,0,drivers,2.0
772,0,5021270,f,y,y,1,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-14512,-4596,1,0,0,0,laborers,3.0
8886,0,5092351,f,y,y,0,405000.0,commercial_associate,higher_education,married,house_/_apartment,-14981,-685,1,1,0,0,laborers,2.0
2539,0,5029513,m,y,y,0,153000.0,state_servant,secondary_/_secondary_special,civil_marriage,house_/_apartment,-18861,-1480,1,1,1,0,drivers,2.0
1491,0,5023589,m,n,n,0,202500.0,working,secondary_/_secondary_special,separated,house_/_apartment,-14364,-6352,1,0,0,0,laborers,1.0
13437,0,5139820,m,n,y,0,108000.0,working,secondary_/_secondary_special,married,house_/_apartment,-15997,-7341,1,1,1,0,laborers,2.0
2820,0,5033945,f,n,y,0,49500.0,pensioner,secondary_/_secondary_special,separated,house_/_apartment,-22295,365243,1,0,1,0,,1.0
10154,0,5105636,f,n,y,1,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-13352,-2561,1,1,1,0,,3.0
9101,0,5095399,f,y,y,0,450000.0,state_servant,higher_education,married,house_/_apartment,-19804,-1161,1,0,0,0,core_staff,2.0
3251,0,5038863,m,y,y,1,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-14488,-1630,1,0,1,0,laborers,3.0
11113,0,5115525,m,y,y,0,252000.0,working,secondary_/_secondary_special,married,house_/_apartment,-21663,-8015,1,0,1,0,core_staff,2.0
14075,0,5143635,f,y,y,0,81000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18381,-2451,1,0,0,0,security_staff,2.0
190,0,5009493,m,y,n,0,270000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-11706,-1164,1,1,0,1,drivers,2.0
2096,0,5028268,m,y,y,0,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-11688,-1299,1,0,0,1,laborers,2.0
2013,0,5025078,m,n,y,0,225000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-15206,-3563,1,0,0,0,laborers,1.0
8404,0,5090839,m,y,y,2,180000.0,working,higher_education,civil_marriage,house_/_apartment,-14708,-1679,1,0,1,0,laborers,4.0
4019,0,5046370,f,n,y,0,120150.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-22220,-930,1,0,0,0,security_staff,1.0
13117,0,5136948,f,n,n,0,180000.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-20551,-2057,1,1,1,0,,2.0
7521,0,5078991,m,y,y,0,247500.0,working,secondary_/_secondary_special,married,house_/_apartment,-21757,-2705,1,0,0,0,drivers,2.0
3367,0,5041392,f,y,y,0,135000.0,working,secondary_/_secondary_special,married,with_parents,-15131,-6456,1,0,0,0,core_staff,2.0
7775,0,5088828,m,y,y,0,292500.0,commercial_associate,higher_education,married,house_/_apartment,-11714,-765,1,0,1,0,high_skill_tech_staff,2.0
7933,0,5089297,f,n,n,0,67500.0,working,secondary_/_secondary_special,married,house_/_apartment,-18549,-1160,1,1,0,0,,2.0
6237,0,5062639,m,n,y,0,405000.0,working,higher_education,married,house_/_apartment,-15881,-4781,1,1,0,0,laborers,2.0
14698,0,5149544,f,n,y,0,130500.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-12676,-3455,1,0,0,0,core_staff,2.0
2494,0,5029364,f,n,y,2,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-13633,-1692,1,0,1,0,core_staff,4.0
5760,0,5061565,f,n,y,0,112500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-18759,365243,1,0,0,0,,2.0
5933,0,5061972,f,n,y,0,225000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-22897,-1812,1,0,0,0,managers,2.0
3076,0,5037125,m,y,n,0,180000.0,working,higher_education,married,with_parents,-11664,-2227,1,0,1,0,core_staff,2.0
13809,0,5142891,f,n,n,0,247500.0,working,secondary_/_secondary_special,married,house_/_apartment,-15260,-622,1,1,0,0,laborers,2.0
7064,0,5068310,m,n,y,1,198000.0,commercial_associate,incomplete_higher,single_/_not_married,house_/_apartment,-9649,-140,1,0,0,0,managers,2.0
2866,0,5035740,f,y,y,0,103500.0,state_servant,higher_education,separated,house_/_apartment,-17138,-8072,1,1,1,0,core_staff,1.0
2040,0,5025168,f,n,y,0,180000.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-23059,365243,1,0,0,0,,1.0
7395,0,5069411,m,y,n,1,225000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18684,-2423,1,0,0,1,drivers,3.0
774,0,5021272,f,y,y,1,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-14512,-4596,1,0,0,0,laborers,3.0
2546,0,5029536,f,n,y,0,112500.0,working,higher_education,civil_marriage,house_/_apartment,-12783,-1205,1,0,0,0,core_staff,2.0
